Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
5-May-22,"12,787.52","12,787.52","12,183.56","12,317.69","12,317.69","5,308,920,000",After
6-May-22,"12,246.83","12,358.42","11,990.15","12,144.66","12,144.66","5,324,480,000",After
9-May-22,"11,923.03","11,990.61","11,574.94","11,623.25","11,623.25","5,939,140,000",After
10-May-22,"11,900.34","11,944.94","11,566.28","11,737.67","11,737.67","6,218,260,000",After
11-May-22,"11,645.57","11,844.51","11,339.18","11,364.24","11,364.24","6,152,370,000",After
12-May-22,"11,199.25","11,547.33","11,108.76","11,370.96","11,370.96","6,679,470,000",After
13-May-22,"11,555.97","11,856.71","11,510.26","11,805.00","11,805.00","5,894,020,000",After
16-May-22,"11,727.14","11,804.59","11,627.53","11,662.79","11,662.79","4,930,250,000",After
17-May-22,"11,905.57","11,988.43","11,754.28","11,984.52","11,984.52","5,093,960,000",After
18-May-22,"11,790.68","11,826.22","11,381.69","11,418.15","11,418.15","5,064,120,000",After
19-May-22,"11,364.40","11,562.82","11,313.31","11,388.50","11,388.50","5,154,410,000",After
20-May-22,"11,542.67","11,552.21","11,035.69","11,354.62","11,354.62","5,434,370,000",After
23-May-22,"11,396.28","11,552.07","11,304.56","11,535.27","11,535.27","4,552,200,000",After
24-May-22,"11,326.44","11,351.61","11,092.48","11,264.45","11,264.45","4,724,430,000",After
25-May-22,"11,225.03","11,511.90","11,211.85","11,434.74","11,434.74","4,519,690,000",After
26-May-22,"11,409.84","11,796.97","11,406.16","11,740.65","11,740.65","4,672,620,000",After
27-May-22,"11,869.69","12,131.66","11,856.82","12,131.13","12,131.13","4,793,900,000",After
31-May-22,"12,137.54","12,190.08","11,942.50","12,081.39","12,081.39","6,045,500,000",After
1-Jun-22,"12,176.89","12,237.94","11,901.43","11,994.46","11,994.46","4,719,900,000",After
2-Jun-22,"11,945.57","12,320.12","11,901.45","12,316.90","12,316.90","4,445,840,000",After
3-Jun-22,"12,097.12","12,167.44","11,966.62","12,012.73","12,012.73","4,130,040,000",After
6-Jun-22,"12,200.33","12,245.40","12,004.20","12,061.37","12,061.37","4,647,010,000",After
7-Jun-22,"11,925.81","12,194.86","11,888.61","12,175.23","12,175.23","4,411,240,000",After
8-Jun-22,"12,147.28","12,235.78","12,052.70","12,086.27","12,086.27","4,708,980,000",After
9-Jun-22,"12,016.47","12,115.06","11,751.98","11,754.23","11,754.23","5,408,460,000",After
10-Jun-22,"11,543.88","11,569.15","11,328.27","11,340.02","11,340.02","5,152,020,000",After
13-Jun-22,"10,986.85","11,071.48","10,775.14","10,809.23","10,809.23","5,937,320,000",After
14-Jun-22,"10,897.43","10,926.81","10,733.04","10,828.35","10,828.35","4,819,890,000",After
15-Jun-22,"10,968.40","11,244.26","10,866.39","11,099.15","11,099.15","5,368,500,000",After
16-Jun-22,"10,806.02","10,831.07","10,565.14","10,646.10","10,646.10","5,696,630,000",After
17-Jun-22,"10,697.55","10,884.71","10,638.72","10,798.35","10,798.35","7,452,830,000",After
21-Jun-22,"10,974.05","11,164.99","10,974.05","11,069.30","11,069.30","5,226,260,000",After
22-Jun-22,"10,941.95","11,216.77","10,938.06","11,053.08","11,053.08","5,238,180,000",After
23-Jun-22,"11,137.68","11,260.27","11,046.28","11,232.19","11,232.19","5,258,200,000",After
24-Jun-22,"11,351.31","11,613.23","11,337.78","11,607.62","11,607.62","9,468,130,000",After
27-Jun-22,"11,661.02","11,677.49","11,487.07","11,524.55","11,524.55","5,047,860,000",After
28-Jun-22,"11,542.24","11,635.85","11,177.68","11,181.54","11,181.54","5,433,220,000",After
29-Jun-22,"11,160.22","11,226.33","11,072.19","11,177.89","11,177.89","5,650,860,000",After
30-Jun-22,"11,048.25","11,160.92","10,850.01","11,028.74","11,028.74","5,654,520,000",After
1-Jul-22,"11,006.83","11,132.55","10,922.71","11,127.85","11,127.85","4,865,730,000",After
5-Jul-22,"10,964.18","11,323.89","10,911.45","11,322.24","11,322.24","5,053,570,000",After
6-Jul-22,"11,337.90","11,443.15","11,250.32","11,361.85","11,361.85","4,851,170,000",After
7-Jul-22,"11,422.60","11,644.47","11,412.88","11,621.35","11,621.35","4,685,050,000",After
8-Jul-22,"11,503.61","11,689.70","11,479.77","11,635.31","11,635.31","4,526,570,000",After
11-Jul-22,"11,524.49","11,541.10","11,348.06","11,372.60","11,372.60","4,362,910,000",After
12-Jul-22,"11,420.89","11,483.17","11,207.08","11,264.73","11,264.73","4,317,860,000",After
13-Jul-22,"11,056.55","11,325.67","11,031.27","11,247.58","11,247.58","4,433,060,000",After
14-Jul-22,"11,151.21","11,279.97","11,005.93","11,251.19","11,251.19","4,481,070,000",After
15-Jul-22,"11,379.36","11,454.69","11,295.33","11,452.42","11,452.42","4,369,060,000",After
18-Jul-22,"11,561.64","11,629.03","11,322.84","11,360.05","11,360.05","5,057,920,000",After
19-Jul-22,"11,515.00","11,721.22","11,448.97","11,713.15","11,713.15","5,302,740,000",After
20-Jul-22,"11,726.09","11,939.96","11,703.36","11,897.65","11,897.65","5,467,080,000",After
21-Jul-22,"11,914.15","12,060.59","11,812.72","12,059.61","12,059.61","4,680,930,000",After
22-Jul-22,"12,025.37","12,093.02","11,767.19","11,834.11","11,834.11","4,721,880,000",After
25-Jul-22,"11,837.96","11,855.11","11,707.53","11,782.67","11,782.67","4,346,520,000",After
26-Jul-22,"11,701.53","11,711.31","11,533.37","11,562.57","11,562.57","4,349,760,000",After
27-Jul-22,"11,756.19","12,081.73","11,718.38","12,032.42","12,032.42","4,588,480,000",After
28-Jul-22,"12,036.48","12,179.09","11,886.67","12,162.59","12,162.59","4,924,950,000",After
29-Jul-22,"12,239.69","12,426.26","12,181.13","12,390.69","12,390.69","4,907,410,000",After
1-Aug-22,"12,317.96","12,499.72","12,271.98","12,368.98","12,368.98","4,396,390,000",After
2-Aug-22,"12,287.67","12,503.34","12,260.48","12,348.76","12,348.76","4,792,140,000",After
3-Aug-22,"12,433.87","12,699.64","12,425.21","12,668.16","12,668.16","5,667,990,000",After
4-Aug-22,"12,675.04","12,736.19","12,600.78","12,720.58","12,720.58","5,451,470,000",After
5-Aug-22,"12,538.80","12,720.44","12,525.77","12,657.55","12,657.55","4,911,300,000",After
8-Aug-22,"12,703.72","12,855.15","12,597.75","12,644.46","12,644.46","5,238,600,000",After
9-Aug-22,"12,557.49","12,582.91","12,438.86","12,493.93","12,493.93","5,307,340,000",After
10-Aug-22,"12,793.44","12,861.44","12,698.61","12,854.80","12,854.80","5,196,210,000",After
11-Aug-22,"12,944.82","13,026.24","12,760.09","12,779.91","12,779.91","5,815,960,000",After
12-Aug-22,"12,866.31","13,047.19","12,821.22","13,047.19","13,047.19","4,782,610,000",After
15-Aug-22,"12,996.63","13,146.06","12,993.78","13,128.05","13,128.05","4,476,040,000",After
16-Aug-22,"13,082.64","13,181.09","12,979.24","13,102.55","13,102.55","5,028,410,000",After
17-Aug-22,"12,968.63","13,053.51","12,863.01","12,938.12","12,938.12","5,229,520,000",After
18-Aug-22,"12,937.79","13,002.66","12,873.49","12,965.34","12,965.34","4,724,350,000",After
19-Aug-22,"12,832.27","12,859.01","12,674.87","12,705.22","12,705.22","4,628,170,000",After
22-Aug-22,"12,523.16","12,538.55","12,353.73","12,381.57","12,381.57","4,270,980,000",After
23-Aug-22,"12,380.37","12,490.85","12,352.03","12,381.30","12,381.30","3,836,180,000",After
24-Aug-22,"12,375.15","12,504.33","12,350.16","12,431.53","12,431.53","3,917,170,000",After
25-Aug-22,"12,506.37","12,641.26","12,471.98","12,639.27","12,639.27","4,323,470,000",After
26-Aug-22,"12,630.58","12,655.84","12,141.52","12,141.71","12,141.71","4,530,000,000",After
29-Aug-22,"12,021.05","12,124.87","11,981.42","12,017.67","12,017.67","4,209,850,000",After
30-Aug-22,"12,093.06","12,101.85","11,790.02","11,883.14","11,883.14","4,681,520,000",After
31-Aug-22,"11,972.56","12,027.43","11,814.17","11,816.20","11,816.20","4,952,010,000",After
1-Sep-22,"11,707.44","11,798.37","11,546.52","11,785.13","11,785.13","4,792,890,000",After
2-Sep-22,"11,899.14","11,945.91","11,573.51","11,630.86","11,630.86","4,257,410,000",After
6-Sep-22,"11,643.03","11,679.43","11,471.50","11,544.91","11,544.91","4,622,940,000",After
7-Sep-22,"11,559.38","11,819.07","11,555.08","11,791.90","11,791.90","4,445,640,000",After
8-Sep-22,"11,679.86","11,896.73","11,660.53","11,862.13","11,862.13","4,329,910,000",After
9-Sep-22,"11,958.61","12,132.67","11,958.61","12,112.31","12,112.31","4,401,590,000",After
12-Sep-22,"12,174.94","12,270.19","12,169.28","12,266.41","12,266.41","4,146,680,000",After
13-Sep-22,"11,908.81","11,957.97","11,604.43","11,633.57","11,633.57","5,188,380,000",After
14-Sep-22,"11,680.41","11,746.83","11,602.76","11,719.68","11,719.68","4,861,530,000",After
15-Sep-22,"11,633.24","11,760.73","11,497.11","11,552.36","11,552.36","4,805,910,000",After
16-Sep-22,"11,401.21","11,460.43","11,316.92","11,448.40","11,448.40","7,451,840,000",After
19-Sep-22,"11,338.57","11,538.13","11,337.83","11,535.02","11,535.02","4,168,670,000",After
20-Sep-22,"11,440.14","11,520.99","11,343.72","11,425.05","11,425.05","4,028,100,000",After
21-Sep-22,"11,466.21","11,613.57","11,218.99","11,220.19","11,220.19","4,471,000,000",After
22-Sep-22,"11,167.38","11,203.77","11,024.64","11,066.81","11,066.81","4,916,470,000",After
23-Sep-22,"10,952.69","10,958.29","10,732.72","10,867.93","10,867.93","5,134,350,000",After
26-Sep-22,"10,833.38","11,024.00","10,789.05","10,802.92","10,802.92","4,697,730,000",After
27-Sep-22,"10,955.29","11,040.98","10,741.02","10,829.50","10,829.50","4,445,050,000",After
28-Sep-22,"10,817.52","11,101.50","10,776.34","11,051.64","11,051.64","4,556,100,000",After
29-Sep-22,"10,894.44","10,899.47","10,623.22","10,737.51","10,737.51","4,516,630,000",After
30-Sep-22,"10,697.71","10,883.04","10,572.33","10,575.62","10,575.62","4,649,710,000",After
3-Oct-22,"10,659.01","10,875.46","10,577.89","10,815.43","10,815.43","4,415,440,000",After
4-Oct-22,"11,054.72","11,189.96","11,044.04","11,176.41","11,176.41","5,004,780,000",After
5-Oct-22,"11,022.67","11,210.32","10,910.76","11,148.64","11,148.64","4,091,860,000",After
6-Oct-22,"11,129.04","11,230.44","11,051.27","11,073.31","11,073.31","4,423,320,000",After
7-Oct-22,"10,877.28","10,891.93","10,608.52","10,652.40","10,652.40","4,634,190,000",After
10-Oct-22,"10,659.95","10,669.93","10,449.04","10,542.10","10,542.10","3,989,640,000",After
11-Oct-22,"10,484.37","10,608.84","10,351.98","10,426.19","10,426.19","4,738,840,000",After
12-Oct-22,"10,437.00","10,494.53","10,372.21","10,417.10","10,417.10","4,091,030,000",After
13-Oct-22,"10,131.82","10,697.71","10,088.83","10,649.15","10,649.15","5,300,080,000",After
14-Oct-22,"10,742.81","10,766.69","10,308.81","10,321.39","10,321.39","4,393,000,000",After
17-Oct-22,"10,575.65","10,696.59","10,569.69","10,675.80","10,675.80","4,439,190,000",After
18-Oct-22,"10,963.99","10,972.97","10,670.12","10,772.40","10,772.40","5,047,360,000",After
19-Oct-22,"10,689.31","10,808.04","10,592.88","10,680.51","10,680.51","4,955,090,000",After
20-Oct-22,"10,657.41","10,837.30","10,574.55","10,614.84","10,614.84","4,628,010,000",After
21-Oct-22,"10,576.04","10,875.72","10,542.43","10,859.72","10,859.72","4,706,440,000",After
24-Oct-22,"10,867.07","10,983.52","10,713.33","10,952.61","10,952.61","4,808,710,000",After
25-Oct-22,"10,996.97","11,210.38","10,996.97","11,199.12","11,199.12","5,141,760,000",After
26-Oct-22,"10,969.02","11,205.84","10,948.38","10,970.99","10,970.99","5,224,440,000",After
27-Oct-22,"10,971.95","10,998.73","10,780.50","10,792.67","10,792.67","4,773,520,000",After
28-Oct-22,"10,766.20","11,117.04","10,766.20","11,102.45","11,102.45","4,731,940,000",After
31-Oct-22,"11,028.43","11,047.94","10,914.01","10,988.15","10,988.15","4,753,740,000",After
1-Nov-22,"11,154.74","11,156.35","10,881.19","10,890.85","10,890.85","4,677,520,000",After
2-Nov-22,"10,885.01","10,993.24","10,522.90","10,524.80","10,524.80","5,436,420,000",After
3-Nov-22,"10,399.45","10,486.01","10,319.54","10,342.94","10,342.94","5,102,190,000",After
4-Nov-22,"10,548.14","10,553.63","10,262.93","10,475.25","10,475.25","5,453,750,000",After
7-Nov-22,"10,516.94","10,587.96","10,428.91","10,564.52","10,564.52","4,456,690,000",After
8-Nov-22,"10,611.53","10,745.64","10,472.73","10,616.20","10,616.20","5,134,500,000",After
9-Nov-22,"10,528.45","10,564.97","10,344.01","10,353.17","10,353.17","4,977,460,000",After
10-Nov-22,"10,869.17","11,119.12","10,779.95","11,114.15","11,114.15","6,433,000,000",After
11-Nov-22,"11,124.75","11,352.43","11,069.83","11,323.33","11,323.33","5,867,750,000",After
14-Nov-22,"11,233.90","11,350.12","11,167.17","11,196.22","11,196.22","5,004,060,000",After
15-Nov-22,"11,474.82","11,492.62","11,241.15","11,358.41","11,358.41","5,617,310,000",After
16-Nov-22,"11,260.10","11,286.10","11,162.92","11,183.66","11,183.66","4,585,190,000",After
17-Nov-22,"11,008.67","11,198.84","11,006.21","11,144.96","11,144.96","4,354,360,000",After
18-Nov-22,"11,257.01","11,259.44","11,059.16","11,146.06","11,146.06","4,175,420,000",After
21-Nov-22,"11,091.01","11,128.78","10,999.75","11,024.51","11,024.51","3,977,130,000",After
22-Nov-22,"11,058.56","11,179.87","10,975.66","11,174.41","11,174.41","4,186,360,000",After
23-Nov-22,"11,174.61","11,310.82","11,174.61","11,285.32","11,285.32","4,431,530,000",After
25-Nov-22,"11,231.00","11,261.57","11,206.38","11,226.36","11,226.36","2,184,080,000",After
28-Nov-22,"11,147.57","11,217.75","11,020.69","11,049.50","11,049.50","4,271,360,000",After
29-Nov-22,"11,060.02","11,086.02","10,944.37","10,983.78","10,983.78","4,592,830,000",After
30-Nov-22,"10,995.20","11,468.47","10,966.53","11,468.00","11,468.00","6,653,460,000",After
1-Dec-22,"11,475.17","11,546.77","11,378.75","11,482.45","11,482.45","5,158,120,000",After
2-Dec-22,"11,308.38","11,492.32","11,296.72","11,461.50","11,461.50","4,523,010,000",After
5-Dec-22,"11,380.99","11,425.51","11,193.02","11,239.94","11,239.94","4,510,030,000",After
6-Dec-22,"11,228.42","11,241.42","10,956.20","11,014.89","11,014.89","4,713,330,000",After
7-Dec-22,"10,963.95","11,039.81","10,910.62","10,958.55","10,958.55","4,343,860,000",After
8-Dec-22,"11,011.33","11,119.16","10,939.47","11,082.00","11,082.00","4,281,800,000",After
9-Dec-22,"11,038.17","11,138.70","10,999.26","11,004.62","11,004.62","4,337,440,000",After
12-Dec-22,"11,015.48","11,144.67","10,984.82","11,143.74","11,143.74","4,829,990,000",After
13-Dec-22,"11,542.84","11,571.64","11,160.54","11,256.81","11,256.81","6,126,890,000",After
14-Dec-22,"11,248.09","11,352.09","11,065.24","11,170.89","11,170.89","5,485,150,000",After
15-Dec-22,"11,012.62","11,029.57","10,775.61","10,810.53","10,810.53","5,536,070,000",After
16-Dec-22,"10,767.63","10,833.24","10,642.10","10,705.41","10,705.41","7,968,170,000",After
19-Dec-22,"10,707.44","10,713.97","10,497.55","10,546.03","10,546.03","4,631,820,000",After
20-Dec-22,"10,490.89","10,609.46","10,446.82","10,547.11","10,547.11","4,707,190,000",After
21-Dec-22,"10,592.00","10,753.57","10,569.20","10,709.37","10,709.37","4,401,420,000",After
22-Dec-22,"10,586.46","10,599.34","10,313.32","10,476.12","10,476.12","5,125,070,000",After
23-Dec-22,"10,437.75","10,514.76","10,361.82","10,497.86","10,497.86","3,544,680,000",After
27-Dec-22,"10,462.19","10,472.32","10,340.73","10,353.23","10,353.23","3,827,290,000",After
28-Dec-22,"10,339.20","10,414.82","10,207.47","10,213.29","10,213.29","3,842,970,000",After
29-Dec-22,"10,321.46","10,502.08","10,301.06","10,478.09","10,478.09","4,154,100,000",After
30-Dec-22,"10,368.37","10,468.31","10,324.70","10,466.48","10,466.48","3,959,030,000",After
3-Jan-23,"10,562.06","10,613.06","10,309.16","10,386.98","10,386.98","4,780,650,000",After
4-Jan-23,"10,467.82","10,515.22","10,337.64","10,458.76","10,458.76","5,085,380,000",After
5-Jan-23,"10,390.31","10,393.22","10,295.25","10,305.24","10,305.24","4,764,270,000",After
6-Jan-23,"10,363.96","10,604.14","10,265.04","10,569.29","10,569.29","5,199,780,000",After
9-Jan-23,"10,662.10","10,807.26","10,619.12","10,635.65","10,635.65","5,132,190,000",After
10-Jan-23,"10,607.72","10,743.67","10,589.59","10,742.63","10,742.63","4,710,680,000",After
11-Jan-23,"10,794.99","10,932.44","10,762.73","10,931.67","10,931.67","5,284,390,000",After
12-Jan-23,"10,969.26","11,027.75","10,797.12","11,001.10","11,001.10","5,681,240,000",After
13-Jan-23,"10,906.37","11,084.01","10,900.16","11,079.16","11,079.16","5,077,990,000",After
17-Jan-23,"11,070.00","11,145.44","11,024.72","11,095.11","11,095.11","5,138,410,000",After
18-Jan-23,"11,170.95","11,223.41","10,952.05","10,957.01","10,957.01","5,288,630,000",After
19-Jan-23,"10,890.40","10,932.52","10,804.57","10,852.27","10,852.27","4,660,800,000",After
20-Jan-23,"10,924.66","11,143.17","10,885.65","11,140.43","11,140.43","5,980,110,000",After
23-Jan-23,"11,171.94","11,405.50","11,144.03","11,364.41","11,364.41","5,997,810,000",After
24-Jan-23,"11,302.93","11,378.15","11,282.65","11,334.27","11,334.27","5,670,860,000",After
25-Jan-23,"11,146.53","11,334.22","11,069.18","11,313.36","11,313.36","5,485,570,000",After
26-Jan-23,"11,458.40","11,516.05","11,341.19","11,512.41","11,512.41","5,732,890,000",After
27-Jan-23,"11,470.47","11,691.89","11,470.27","11,621.71","11,621.71","6,243,800,000",After
30-Jan-23,"11,512.34","11,553.31","11,388.54","11,393.81","11,393.81","5,122,320,000",After
31-Jan-23,"11,398.58","11,586.01","11,398.37","11,584.55","11,584.55","5,695,150,000",After
1-Feb-23,"11,573.14","11,904.02","11,500.33","11,816.32","11,816.32","6,336,040,000",After
2-Feb-23,"12,065.15","12,269.55","12,024.14","12,200.82","12,200.82","7,038,210,000",After
3-Feb-23,"11,946.86","12,231.31","11,946.86","12,006.95","12,006.95","5,954,490,000",After
6-Feb-23,"11,904.41","11,973.41","11,843.49","11,887.45","11,887.45","5,538,350,000",After
7-Feb-23,"11,891.25","12,150.22","11,836.78","12,113.79","12,113.79","5,720,240,000",After
8-Feb-23,"12,069.12","12,096.39","11,890.09","11,910.52","11,910.52","5,052,870,000",After
9-Feb-23,"12,069.10","12,070.96","11,745.11","11,789.58","11,789.58","5,536,290,000",After
10-Feb-23,"11,714.60","11,775.80","11,630.54","11,718.12","11,718.12","4,885,030,000",After
13-Feb-23,"11,759.09","11,910.92","11,719.73","11,891.79","11,891.79","4,752,880,000",After
14-Feb-23,"11,808.20","11,999.85","11,760.56","11,960.15","11,960.15","5,032,430,000",After
15-Feb-23,"11,905.12","12,071.29","11,876.82","12,070.59","12,070.59","5,056,640,000",After
16-Feb-23,"11,896.31","12,040.34","11,853.36","11,855.83","11,855.83","5,159,410,000",After
17-Feb-23,"11,777.50","11,803.22","11,673.21","11,787.27","11,787.27","4,925,230,000",After
21-Feb-23,"11,640.37","11,684.14","11,491.18","11,492.30","11,492.30","5,002,540,000",After
22-Feb-23,"11,517.20","11,582.52","11,445.17","11,507.07","11,507.07","4,671,270,000",After
23-Feb-23,"11,636.93","11,638.98","11,432.58","11,590.40","11,590.40","4,714,580,000",After
24-Feb-23,"11,404.18","11,434.36","11,334.47","11,394.94","11,394.94","4,432,650,000",After
27-Feb-23,"11,517.19","11,565.23","11,444.60","11,466.98","11,466.98","4,494,000,000",After
28-Feb-23,"11,451.05","11,548.23","11,435.39","11,455.54","11,455.54","5,340,950,000",After
1-Mar-23,"11,447.58","11,479.00","11,349.87","11,379.48","11,379.48","4,927,530,000",After
2-Mar-23,"11,273.77","11,487.59","11,273.61","11,462.98","11,462.98","5,313,760,000",After
3-Mar-23,"11,524.65","11,699.63","11,514.74","11,689.01","11,689.01","5,102,210,000",After
6-Mar-23,"11,736.87","11,827.92","11,667.48","11,675.74","11,675.74","4,982,880,000",After
7-Mar-23,"11,670.98","11,705.96","11,512.03","11,530.33","11,530.33","5,422,820,000",After
8-Mar-23,"11,553.09","11,601.23","11,487.75","11,576.00","11,576.00","5,085,970,000",After
9-Mar-23,"11,578.31","11,667.12","11,319.98","11,338.35","11,338.35","5,061,790,000",After
10-Mar-23,"11,325.36","11,373.81","11,093.86","11,138.89","11,138.89","6,193,500,000",After
13-Mar-23,"11,041.46","11,326.73","10,982.80","11,188.84","11,188.84","6,201,490,000",After
14-Mar-23,"11,357.73","11,467.02","11,284.93","11,428.15","11,428.15","5,533,120,000",After
15-Mar-23,"11,291.17","11,447.90","11,238.44","11,434.05","11,434.05","5,912,430,000",After
16-Mar-23,"11,384.87","11,733.80","11,365.49","11,717.28","11,717.28","5,498,920,000",After
17-Mar-23,"11,696.34","11,773.11","11,562.63","11,630.51","11,630.51","7,903,090,000",After
20-Mar-23,"11,614.39","11,695.55","11,550.69","11,675.54","11,675.54","4,970,630,000",After
21-Mar-23,"11,764.79","11,879.16","11,724.91","11,860.11","11,860.11","4,829,870,000",After
22-Mar-23,"11,857.50","12,013.99","11,666.85","11,669.96","11,669.96","4,981,590,000",After
23-Mar-23,"11,811.32","11,962.69","11,684.52","11,787.40","11,787.40","4,917,460,000",After
24-Mar-23,"11,747.62","11,826.23","11,670.67","11,823.96","11,823.96","4,363,650,000",After
